full_text
"['vaksin', 'covid', 'kemarin', 'orang', 'barat', 'kayak', 'aids', 'tll', 'ngefek', 'orang', 'timur', 'sesederhana', 'bill', 'gates', 'orang', 'barat', 'lebih', 'punya', 'banyak', 'data', 'deoxyribonucleic', 'acid', 'orang', 'barat', 'pada', 'orang', 'timur', 'tidak', 'menutup', 'kmgknan', 'virus', 'vaksin', 'terus', 'dikembangkan', 'hingga', 'tidak', 'pandang', 'genetik', 'sama', 'parahnya']"
"['suntik', 'bill', 'gates', 'vaksin', 'buatan', 'sendiri']"
"['ingat', 'gays', 'kemenkes', 'itu', 'board', 'membernya', 'gavi', 'punyanya', 'bill', 'gates', 'jualan', 'vaksin', 'jadi', 'konflik', 'kepentingan', 'pasang', 'kaki', 'jangan', 'dibegoin']"
"['aku', 'akan', 'vaksin', 'akan', 'aku', 'jadi', 'sumber', 'uang', 'buat', 'kaum', 'elit', 'globalist', 'khususnya', 'buat', 'bill', 'gates', 'kaya']"
"['pedagang', 'vaksin', 'bersksi', 'hallo', 'bill', 'gates', 'friends']"
"['sama', 'soros', 'india', 'sama', 'sama', 'pemuja', 'israel', 'mukidi', 'selain', 'sales', 'kendaraan', 'china', 'sales', 'vaksin', 'bill', 'gates']"
"['sipenjual', 'vaksin', 'anak', 'buah', 'bill', 'gates']"
"['moderna', 'vaksin', 'covid', 'sama', 'food', 'and', 'drug', 'administration', 'kecolongan', 'berani', 'menghabisi', 'pabrik', 'vaksin', 'moderna', 'milik', 'oligarki', 'amerika', 'bill', 'gates']"
"['vaksin', 'dikembangkan', 'glaxosmithkline', 'kemitraan', 'inisiatif', 'vaksin', 'malaria', 'path', 'didanai', 'organisasi', 'yayasan', 'bill', 'melinda', 'gates', 'menawarkan', 'perlindungan', 'parsial', 'plasmodium', 'falciparum', 'parasit', 'malaria', 'paling', 'mematikan', 'lazim']"
"['niat', 'baik', 'bill', 'gates', 'niat', 'baik', 'banyak', 'korban', 'afrika', 'berkat', 'vaksin', 'mematikan', 'nya', 'niat', 'baik', 'rosthchild', 'rockfeller', 'foundation', 'program', 'nya', 'mempersempit', 'umat', 'manusia', 'menjadi', 'juta', 'orang']"
"['bill', 'gates', 'keluarganya', 'pernah', 'pakai', 'masker', 'pernah', 'vaksin', 'sekeluarga', 'sehat', 'hingga', 'sekarang', 'luhut', 'dan', 'banyak', 'tokoh', 'jahat', 'dunia', 'memproklamirkan', 'covid', 'sehat', 'saja', 'bodoh', 'dibodohi', 'mereka', 'berfikir', 'seblm', 'ikuti', 'saran', 'dokter']"
"['ramalan', 'adalah', 'rencana', 'jahat', 'covid', 'vaksin', 'kecerdasan', 'buatan', 'uang', 'ajaran', 'tidak', 'benar', 'bill', 'gates', 'ramal', 'manusia', 'tak', 'dibutuhkan', 'pekerjaan', 'sumber', 'consumer', 'news', 'and', 'business', 'channel', 'indonesia']"
"['sijil', 'vaksin', 'zaman', 'uthmaniyyah', 'awal', 'dikeluarkan', 'istanbul', 'sumber', 'bahtiyar', 'sahaf', 'sijil', 'vaksodom', 'zaman', 'uthmaniyyah', 'awal', 'dikeluarkan', 'istanbul', 'bill', 'gates', 'travel', 'back', 'time', 'year', 'vaksodom', 'the', 'ottomans']"
"['kecerdasan', 'buatan', 'dibuat', 'manusia', 'manusia', 'tercipta', 'tuhan', 'yesus', 'pengusaha', 'selalu', 'membuat', 'manusia', 'berkurang', 'dibuatlah', 'virus', 'vaksin', 'manusia', 'cepat', 'mati', 'menderita']"
"['ada', 'bukti', 'kredibel', 'bill', 'gates', 'berperan', 'menyebabkan', 'pandemi', 'covid', 'yayasan', 'gates', 'mendanai', 'respons', 'global', 'vaksin', 'teori', 'konspirasi', 'mengaitkannya', 'asal', 'pandemi', 'berdasar', 'virus', 'kemungkinan', 'berasal', 'alam', 'bukan', 'buatan', 'gates']"
"['setuju', 'grok', 'teori', 'konspirasi', 'bill', 'gates', 'yayasannya', 'mengendalikan', 'populasi', 'melalui', 'rekayasa', 'genetika', 'berdasar', 'penelitian', 'menunjukkan', 'fokus', 'adalah', 'kesehatan', 'global', 'vaksin', 'pemberantasan', 'penyakit', 'bukan', 'manipulasi', 'genetik']"
"['teori', 'konspirasi', 'bill', 'and', 'melinda', 'gates', 'foundation', 'mengendalikan', 'kesehatan', 'rekayasa', 'genetik', 'membuat', 'kaum', 'jadi', 'idiot', 'budak', 'globalis', 'didukung', 'bukti', 'kredibel', 'yayasan', 'fokus', 'kesehatan', 'global', 'vaksin', 'eradikasi', 'penyakit', 'bukan']"
"['sania', 'nishtar', 'ceo', 'gavi', 'aliansi', 'vaksin', 'bill', 'gates', 'mengucapkan', 'terima', 'kasih', 'para', 'donatur', 'forum', 'wef', 'berjanji', 'melakukan', 'vaksinasi', 'lebih', 'banyak', 'lebih', 'cepat', 'tahun']"
"['global', 'alliance', 'for', 'vaccines', 'and', 'immunization', 'sania', 'nishtar', 'ceo', 'gavi', 'aliansi', 'vaksin', 'bill', 'gates', 'mengucapkan', 'terima', 'kasih', 'para', 'donatur', 'forum', 'wef', 'berjanji', 'melakukan', 'vaksinasi', 'lebih', 'banyak', 'lebih', 'cepat', 'tahun']"
"['bill', 'gates', 'memberikan', 'uang', 'mendukung', 'program', 'demografi', 'dalih', 'kesehatan', 'anthony', 'fauci', 'mengawasi', 'penggeledahan', 'ilegal', 'berbohong', 'publik', 'menutupi', 'kematian', 'akibat', 'vaksin']"
"['terungkap', 'bill', 'gates', 'bayar', 'jutaan', 'united', 'states', 'dollar', 'media', 'promosi', 'vaksin', 'tutupi', 'bahayanya', 'dulu', 'hoax', 'kini', 'fakta']"
"['menginvestasikan', 'lebih', 'miliar', 'dolar', 'vaksinasi', 'selama', 'dekade', 'terakhir', 'adalah', 'investasi', 'terbaik', 'pernah', 'buat', 'lebih', 'juta', 'orang', 'telah', 'terluka', 'dibunuh', 'vaksin', 'covid', 'didukung', 'bill', 'gates', 'dokter', 'fauci']"
"['bill', 'gates', 'terobsesi', 'isu', 'pandemic', 'vaksin', 'corona', 'virus', 'spread', 'over', 'industri', 'farmasi', 'dibawah', 'foundationnya', 'untung', 'besar', 'filantropis', 'masih', 'mengisyaratkan', 'adanya', 'ancaman', 'pandemi', 'lainnya', 'wow']"
"['penyakit', 'dibikin', 'dong', 'ngerti', 'emang', 'kemarin', 'sengaja', 'punya', 'satu', 'dunia', 'disuruh', 'divax', 'satu', 'virus', 'sengaja', 'bill', 'gates', 'prediksi', 'yah', 'sangat', 'banyak', 'duitnya', 'sudah', 'invest', 'pabrik', 'vaksin', 'tidak', 'ada', 'virus', 'tidak', 'uang']"
"['halah', 'hoax', 'singapore', 'malaysia', 'fine', 'fine', 'kok', 'pengalihan', 'isu', 'atau', 'jualan', 'vaksin', 'buatan', 'bill', 'gates', 'gathel', 'gathel', 'pemerintah', 'tolol']"
"['bill', 'gates', 'dateng', 'indonesia', 'jualan', 'vaksin']"
"['sejenis', 'sama', 'vaksin', 'bill', 'gates', 'feat', 'prabowo']"
"['membekukan', 'semua', 'dana', 'milik', 'deep', 'state', 'medis', 'baru', 'terputus', 'mencabutnya', 'benteng', 'vaksin', 'global', 'milik', 'bill', 'gates', 'gavi', 'habis', 'bawah', 'pemerintahan', 'baru', 'presiden']"
"['inilah', 'keinginan', 'bill', 'gates', 'elite', 'global', 'manusia', 'berkurang', 'cara', 'virus', 'berupa', 'vaksin', 'wabah', 'buatan', 'nyamuk', 'buatan', 'krisis', 'baru', 'hantam', 'dunia', 'manusia', 'ambang', 'kehancuran']"
"['rela', 'merogoh', 'kocek', 'sampe', 'ratusan', 'triliun', 'mensukseskan', 'kecerdasan', 'buatan', 'chip', 'robot', 'cara', 'membuat', 'wabah', 'virus', 'vaksin', 'mencari', 'sasaran', 'bisa', 'disuap', 'orang', 'mampu', 'bill', 'gates', 'ungkap', 'pekerjaan', 'kebal', 'pengaruh', 'kecerdasan', 'buatan']"
"['benar', 'kata', 'untuk', 'mensukseskan', 'kecerdasan', 'buatan', 'membuat', 'wabah', 'covid', 'virus', 'berupa', 'vaksin', 'manusia', 'berkurang', 'menderita', 'pekerjaan', 'paling', 'kebal', 'kecerdasan', 'buatan', 'bill', 'gates']"
"['buat', 'sahabat', 'ingin', 'jadi', 'kelinci', 'percobaan', 'vaksin', 'bill', 'gates', 'beware', 'becarefull']"
"['anggota', 'dewan', 'perwakilan', 'rakyat', 'daerah', 'jatim', 'mulah', 'harun', 'meminta', 'pemerintah', 'gegabah', 'mengadopsi', 'vaksin', 'tuberkulosis', 'bill', 'gates', 'menekankan', 'pentingnya', 'data', 'kajian', 'transparan', 'masyarakat', 'menjadi', 'objek', 'pengujian', 'coba']"
"['bundir', 'mending', 'ikut', 'daftar', 'salah', 'satu', 'peserta', 'pengujian', 'coba', 'vaksi', 'tuberkulosis', 'bill', 'gates', 'vaksin', 'lainnya', 'malah', 'lebih', 'bermanfaat', 'berguna', 'kehidupan', 'mungkin', 'tubuhnya', 'dijadikan', 'kadaver', 'fakultas', 'kedokteran', 'itu']"
"['istilah', 'antek', 'asing', 'konteks', 'merujuk', 'kekhawatiran', 'pengaruh', 'asing', 'bill', 'melinda', 'gates', 'foundation', 'sektor', 'kesehatan', 'indonesia', 'khususnya', 'vaksinasi', 'yayasan', 'gates', 'mendukung', 'produksi', 'vaksin', 'polio', 'pengujian', 'coba', 'vaksin', 'tuberkulosis', 'dana', 'lebih']"
"['namboru', 'sedang', 'nunggu', 'antri', 'suntik', 'vaksin', 'bill', 'gates']"
"['kalau', 'orang', 'penganut', 'konspirasi', 'tuberkulosis', 'naik', 'karena', 'bill', 'gates', 'ingin', 'pengujian', 'coba', 'vaksin', 'tuberkulosis']"
"['tanya', 'sama', 'kementerian', 'kesehatannya', 'wong', 'menterinya', 'melacur', 'bill', 'gates', 'buat', 'bunuh', 'warga', 'dalih', 'vaksin', 'tuberkulosis']"
"['sejak', 'masalah', 'langsung', 'bill', 'gates', 'turun', 'lapangan', 'memberikan', 'bantuan', 'sekalian', 'mempromosikan', 'vaksin', 'tuberkulosis', 'wabah', 'covid']"
"['pemilik', 'sekolah', 'pengusaha', 'pemilik', 'univ', 'lain', 'jangan', 'memaksa', 'anak', 'didik', 'karyawan', 'disuntik', 'vaksin', 'tuberkulosis', 'perintah', 'pejabat', 'tidak', 'dipikirkan', 'nyawa', 'manusia', 'dipikirkan', 'uang', 'bill', 'gates', 'orang', 'memaksa', 'karma', 'berlipat', 'ganda']"
"['indonesia', 'tempat', 'percobaan', 'vaksin', 'rakyat', 'jadikan', 'kelinci', 'percobaan', 'pemerintah', 'dana', 'hibah', 'berapa', 'bill', 'gates']"
"['instagram', 'hentikan', 'meracuni', 'membuat', 'sakit', 'rakyat', 'target', 'bill', 'gates', 'membantai', 'rakyat', 'modus', 'vaksin', 'tuberkulosis', 'juta', 'dari', 'nyawa', 'rakyat', 'indonesia']"
"['pada', 'nakut', 'nakutin', 'bakalan', 'kengerikan', 'mending', 'spread', 'awareness', 'macam', 'begini', 'dek', 'kumpulkan', 'uang', 'dulu', 'jangan', 'hedon', 'kamu', 'tabung', 'dana', 'darurat', 'kalau', 'aman', 'investasi', 'kan', 'duit', 'kamu', 'macam', 'bill', 'gates', 'gaya', 'hidup', 'kamu', 'jualan', 'vaksin', 'kamu']"
"['vaksin', 'bill', 'gates', 'dia', 'setujui', 'bukunya', 'indonesia', 'bubar', 'ntar', 'cek', 'gitu', 'agenda', 'apa', 'mereka', 'rencanakan', 'trhdp', 'rakyat', 'genosida', 'lagi', 'beserta', 'scamdemic', 'tidak', 'dibunuh', 'dijadikan', 'transhumanism', 'budak', 'nurut', 'setia', 'trhdp', 'fascist', 'nwo']"
"['walah', 'walah', 'ngomong', 'apa', 'nih', 'bikin', 'bahaya', 'situ', 'terima', 'uang', 'bill', 'gates', 'sebagian', 'besar', 'makan', 'bergizi', 'gratis', 'vaksin', 'prabowo']"
"['tsm', 'dimulai', 'kunjungan', 'bill', 'gates', 'jubir', 'gedung', 'putih', 'tamui', 'prabowo', 'sekoper', 'uang', 'denga', 'dalil', 'vaksin', 'tuberkulosis']"
"['kira', 'kira', 'inikah', 'hasil', 'kunjungan', 'bill', 'gates', 'tempo', 'lalu', 'juru', 'bicara', 'gedung', 'putih', 'belagak', 'bawa', 'uang', 'vaksin', 'tuberkulosis', 'trick', 'sampah', 'berapa', 'dollar', 'diberikan', 'masuk', 'kantong', 'siapa']"
"['kalau', 'bill', 'gates', 'gus', 'apa', 'masuk', 'oligargi', 'penjual', 'vaksin']"
"['kecerdasan', 'buatan', 'disukseskan', 'ini', 'elite', 'global', 'bill', 'gates', 'manusia', 'dikurangi', 'cara', 'wabah', 'buatan', 'covid', 'diawal', 'bagus', 'selanjutnya', 'hancur']"
"['dunia', 'digital', 'laptop', 'kayak', 'bill', 'gates', 'bikin', 'vaksin']"
"['vaksin', 'tuberkulosis', 'bill', 'gates', 'kalau', 'disuntik', 'bukan', 'menyembuhkan', 'kejang', 'menambah', 'penyakit', 'lihat', 'dari', 'jarumnya', 'bisnis', 'pekerjaan', 'benar', 'akan', 'ketahuan', 'sama', 'seprrti', 'vaksin', 'covid', 'memperingati', 'vaksin', 'covid', 'wabahnya', 'direncanakan']"
"['ahlan', 'wasahlan', 'bill', 'gates', 'pembawa', 'rahmah', 'vaksin', 'tuberkulosis']"
"['pengujian', 'coba', 'vaksin', 'bill', 'gates', 'padang', 'wali', 'kota', 'akan', 'siapkan', 'keperluannya']"
"['akan', 'punah', 'makin', 'membesar', 'masalah', 'kecerdasan', 'buatan', 'orang', 'menyetujui', 'kecerdasan', 'buatan', 'manusia', 'akan', 'hancur', 'ini', 'elite', 'global', 'bill', 'gates', 'membuat', 'wabah', 'vaksin', 'berupa', 'virus', 'manusia', 'berkurang']"
"['menurutnya', 'stigma', 'negatif', 'seharusnya', 'tidak', 'jika', 'pasien', 'mengerti', 'prinsip', 'dasarnya', 'pengobatan', 'penyakit', 'dia', 'mengatakan', 'pasien', 'positif', 'tuberkulosis', 'seharusnya', 'mengisolasi', 'diri', 'patuh', 'pengobatan']"
"['presiden', 'republik', 'indonesia', 'prabowo', 'subiato', 'sendiri', 'merestui', 'masuknya', 'perusahaan', 'farmasi', 'gsk', 'glaxosmithkline', 'milik', 'bill', 'gates', 'indonesia', 'salah', 'satu', 'lokasi', 'melakukan', 'pengujian', 'coba', 'vaksin', 'tuberkulosis']"
"['bill', 'gates', 'melalui', 'perusahaan', 'farmasi', 'gsk', 'glaxosmithkline', 'mengembangkan', 'vaksin', 'indonesia', 'menjadi', 'salah', 'satu', 'lokasi', 'utama', 'pengujian', 'klinis', 'vaksin', 'tuberkulosis', 'sudah', 'sejauh', 'mana', 'pengujian', 'klinis', 'vaksin', 'bill', 'gates', 'indonesia', 'thread']"
"['diri', 'sendiri', 'bertobat', 'tuhan', 'yesus', 'jangan', 'menyembah', 'iblis', 'atheis', 'iblis', 'memberikan', 'kekayaan', 'pekerjaan', 'memutarbalikan', 'firman', 'tuhan', 'jangan', 'maen', 'vaksin', 'tuberkulosis', 'uang', 'membuat', 'manusia', 'menderita']"
"['perhatikan', 'menteri', 'kesehatan', 'republik', 'indonesia', 'dokter', 'rumah', 'sakit', 'pejabat', 'lainnya', 'uang', 'bill', 'gates', 'rela', 'mensukseskan', 'covid', 'vaksin', 'covid', 'tuberkulosis', 'butuh', 'orang', 'bawah', 'mereka', 'semuanya', 'sia', 'jangan', 'sampe', 'tingkat', 'kriminal', 'phk', 'meningkat', 'bill', 'gates']"
"['bakal', 'rame', 'ingat', 'bill', 'gates', 'pengujian', 'coba', 'vaksin', 'diindo', 'jadi', 'siap', 'siap', 'ada', 'virus', 'buatan', 'vaksinnya', 'laku', 'dijual']"
"['bukan', 'berarti', 'vaksin', 'buatan', 'bill', 'gates', 'beliau', 'salah', 'satu', 'pendukung', 'riset', 'pengujian', 'klinis', 'fase', 'kemudian', 'melibatkan', 'partisipan', 'negara', 'afrika', 'selatan', 'kenya', 'zambia', 'malawi', 'indonesia']"
"['lihat', 'bapak', 'menteri', 'kesehatan', 'republik', 'indonesia', 'pejabat', 'dokter', 'pemilik', 'rumah', 'sakit', 'apabila', 'disetujui', 'permainan', 'bill', 'gates', 'soal', 'vaksin', 'tuberkulosis', 'covid', 'malah', 'tambah', 'parah', 'kalian', 'semuanya', 'butuh', 'orang', 'bawah', 'jangan', 'sampe', 'karma', 'datang', 'kedua', 'kali', 'kalian', 'membuat', 'rakyat', 'menderita']"
"['vaksin', 'bill', 'gates', 'misi', 'bumi', 'hangus', 'tuberkulosis', 'baca', 'berita', 'terkini', 'mudah', 'nyaman', 'download', 'aplikasi', 'inilahcom', 'ios', 'android', 'via']"
"['apa', 'nih', 'buzzer', 'vaksin', 'bill', 'gates', 'kamu', 'admin']"
"['paling', 'orang', 'ormas', 'bayaran', 'fanatik', 'buta', 'kelompok', 'penerima', 'bantuan', 'usaid', 'ngebet', 'banget', 'ancurin', 'negara', 'lewat', 'isu', 'agama', 'teriak', 'adili', 'jokowi', 'tidak', 'berani', 'teriak', 'adili', 'yang', 'memaksa', 'vaksin', 'palsu', 'bill', 'gates', 'jangan', 'sudah', 'jadi', 'zombie', 'sistem', 'boneka', 'kecerdasan', 'buatan', 'yahudi']"
"['betul', 'kak', 'uncle', 'bill', 'gates', 'sudah', 'kaya', 'dibela', 'belain', 'jualan', 'vaksin', 'kesini', 'kurang', 'apa', 'coba']"
"['vaksin', 'tuberkulosis', 'bill', 'gates', 'harapan', 'baru', 'agenda', 'global', 'simak', 'penjelasan', 'pakar', 'kesehatan', 'dokter', 'tjatur', 'prijambodo', 'kes']"
"['buset', 'orang', 'menolong', 'dicurigai', 'bill', 'gates', 'bukan', 'penderita', 'tuberkulosis', 'negaranya', 'tuberkulosis', 'ingin', 'mendanai', 'vaksin', 'penyakit', 'tuberkulosis', 'msh', 'banyak', 'penderitanya', 'disini', 'dicurigai', 'tidak', 'adakah', 'sedikit', 'rasa', 'terimakasih', 'orang']"
"['waspada', 'pihak', 'asing', 'rakyat', 'dijadikan', 'budak', 'vaksin', 'iblis', 'bill', 'gates']"
"['yaa', 'jangan', 'pergi', 'dulu', 'atuh', 'kan', 'tes', 'vaksin', 'tuberkulosis', 'bill', 'gates', 'bukannya', 'bapak', 'prabowo', 'dah', 'ngasih', 'ijin', 'tidak', 'sopan', 'banget', 'disuruh', 'pergi', 'ngajak', 'tempur']"
"['apaan', 'oseng', 'oseng', 'asing', 'ketemu', 'makron', 'sama', 'bill', 'gates', 'tidak', 'wibawanya', 'kemarin', 'rakyat', 'dijual', 'buat', 'pengujian', 'coba', 'vaksin']"
"['terus', 'gendut', 'antek', 'siapa', 'kerjasama', 'sama', 'bill', 'gates', 'buat', 'vaksin', 'tuberkulosis', 'indonesia']"
"['rakyat', 'melihat', 'bill', 'gates', 'calon', 'vaksin', 'tuberkulosis', 'nya', 'juga', 'kekuatan', 'asing', 'bapak', 'beri', 'karpet', 'merah', 'apa', 'pov', 'rakyat', 'bapak', 'berbeda']"
"['asing', 'asing', 'asing', 'asing', 'terus', 'bapak', 'ndasmu', 'vaksin', 'tuberkulosis', 'bill', 'gates', 'kepentingan', 'asing', 'yang', 'approve', 'bapak', 'asing', 'asing', 'wae']"
"['nyata', 'temen', 'saya', 'pikir', 'pekerjaan', 'pendidikan', 'masih', 'lumayan', 'percaya', 'hujan', 'kemarin', 'adalah', 'hujan', 'buatan', 'tujuannya', 'menyebar', 'virus', 'lewat', 'chemtrail', 'buat', 'jual', 'vaksin', 'dokter', 'bill', 'gates']"
"['dah', 'gara', 'bill', 'gates', 'coped', 'muncul', 'indonesia', 'ingin', 'vaksin', 'jadinya', 'dimatiin', 'gitu', 'rakyat', 'indonesia']"
"['loh', 'kerjasama', 'bill', 'gates', 'buat', 'nyuntikin', 'warganya', 'pakai', 'vaksin', 'tuberkulosis', 'siapa', 'emng', 'anies', 'justru', 'prabowo', 'sama', 'gerombolanya', 'antek', 'amerika', 'njir']"
